"Pasted","Symbol","Ensembl Gene ID","Entrez","Type","Species","Chr","Position (Mbp)","Description","percentage_gc_content","transcript_count","genomeSpan","cds_length","transcript_length","FiveUTR","ThreeUTR","nExons"
"LOC111134585","LOC111134585","LOC111134585",NA,"protein_coding","Eastern oyster","NC_035784.1",62.723089,"cilia- and flagella-associated protein 46-like- transcript variant X3",NA,3,43399,8810,43399,NA,NA,76
"LOC111099775","LOC111099775","LOC111099775",NA,"protein_coding","Eastern oyster","NC_035780.1",62.832069,NA,NA,1,8810,2433,8810,NA,NA,16
"LOC111110802","LOC111110802","LOC111110802",NA,"protein_coding","Eastern oyster","NC_035788.1",63.019986,"uncharacterized LOC111110802- transcript variant X2",NA,2,3567,525,3566,NA,NA,5
"LOC111113278","LOC111113278","LOC111113278",NA,"protein_coding","Eastern oyster","NC_035788.1",63.119897,"dipeptidase 1-like",NA,1,179192,1344,179192,NA,NA,11
"LOC111126893","LOC111126893","LOC111126893",NA,"protein_coding","Eastern oyster","NC_035782.1",63.308732,"paired mesoderm homeobox protein 2A-like",NA,1,14818,879,14818,NA,NA,5
"LOC111122561","LOC111122561","LOC111122561",NA,"protein_coding","Eastern oyster","NC_035782.1",63.3617,NA,NA,1,19961,1770,19961,NA,NA,10
"LOC111112551","LOC111112551","LOC111112551",NA,"protein_coding","Eastern oyster","NC_035788.1",63.378706,"T-box transcription factor mls-1-like- transcript variant X2",NA,2,11389,1032,11389,NA,NA,8
"LOC111108493","LOC111108493","LOC111108493",NA,"protein_coding","Eastern oyster","NC_035780.1",63.381876,NA,NA,1,7939,1773,7939,NA,NA,15
"LOC111122539","LOC111122539","LOC111122539",NA,"protein_coding","Eastern oyster","NC_035782.1",63.385,NA,NA,1,16993,4389,16993,NA,NA,23
"LOC111112550","LOC111112550","LOC111112550",NA,"protein_coding","Eastern oyster","NC_035788.1",63.415031,"insulin-like growth factor 2 mRNA-binding protein 2- transcript variant X1",NA,2,33116,1798,25890,NA,NA,17
"LOC111127323","LOC111127323","LOC111127323",NA,"protein_coding","Eastern oyster","NC_035780.1",63.435189,NA,NA,1,7523,1524,7523,NA,NA,14
"LOC111125027","LOC111125027","LOC111125027",NA,"protein_coding","Eastern oyster","NC_035782.1",63.651534,"H(+)/Cl(-) exchange transporter 3-like- transcript variant X2",NA,5,17876,2485,16636,NA,NA,22
"LOC111111598","LOC111111598","LOC111111598",NA,"protein_coding","Eastern oyster","NC_035788.1",63.84058,"cell wall protein DAN4-like",NA,1,4071,1083,4071,NA,NA,3
"LOC111111592","LOC111111592","LOC111111592",NA,"protein_coding","Eastern oyster","NC_035788.1",63.855868,"calcitonin gene-related peptide type 1 receptor-like",NA,1,20043,1659,20043,NA,NA,11
"LOC111134722","LOC111134722","LOC111134722",NA,"protein_coding","Eastern oyster","NC_035784.1",63.87116,"collagen alpha-2(IV) chain-like",NA,1,23968,5292,23968,NA,NA,40
"LOC111135447","LOC111135447","LOC111135447",NA,"protein_coding","Eastern oyster","NC_035780.1",63.885753,"uncharacterized LOC111135447",NA,1,1713,1131,1713,NA,NA,1
"LOC111134721","LOC111134721","LOC111134721",NA,"protein_coding","Eastern oyster","NC_035784.1",63.895679,"collagen alpha-2(IV) chain-like",NA,1,30004,5403,30004,NA,NA,39
"LOC111137277","LOC111137277","LOC111137277",NA,"protein_coding","Eastern oyster","NC_035784.1",63.929143,"solute carrier family 22 member 4-like- transcript variant X2",NA,3,10233,1584,9746,NA,NA,9
"LOC111123380","LOC111123380","LOC111123380",NA,"protein_coding","Eastern oyster","NC_035782.1",63.996406,"alpha-1-3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase C-like",NA,1,4283,1113,4283,NA,NA,7
"LOC111122555","LOC111122555","LOC111122555",NA,"protein_coding","Eastern oyster","NC_035782.1",64.002831,"ankyrin-1-like",NA,1,1785,1455,1785,NA,NA,2
"LOC111108533","LOC111108533","LOC111108533",NA,"protein_coding","Eastern oyster","NC_035780.1",64.118702,"uncharacterized LOC111108533",NA,1,26861,7578,26861,NA,NA,23
"LOC111137429","LOC111137429","LOC111137429",NA,"protein_coding","Eastern oyster","NC_035784.1",64.216594,"uncharacterized LOC111137429",NA,1,3482,1044,3482,NA,NA,4
"LOC111108233","LOC111108233","LOC111108233",NA,"protein_coding","Eastern oyster","NC_035787.1",64.34579,"GRAM domain-containing protein 4-like",NA,1,12759,1845,12759,NA,NA,18
"LOC111136922","LOC111136922","LOC111136922",NA,"protein_coding","Eastern oyster","NC_035784.1",64.376767,"spermatogenesis-associated protein 24-like",NA,1,5680,729,5680,NA,NA,6
"LOC111127151","LOC111127151","LOC111127151",NA,"protein_coding","Eastern oyster","NC_035782.1",64.466127,NA,NA,1,6064,1827,6064,NA,NA,11
"LOC111109292","LOC111109292","LOC111109292",NA,"protein_coding","Eastern oyster","NC_035787.1",64.480196,"voltage-dependent calcium channel subunit alpha-2/delta-3-like",NA,1,17333,1866,17333,NA,NA,20
"LOC111115441","LOC111115441","LOC111115441",NA,"protein_coding","Eastern oyster","NC_035788.1",64.495382,"histone deacetylase 4-like- transcript variant X5",NA,10,64804,3002,41223,NA,NA,24
"LOC111108571","LOC111108571","LOC111108571",NA,"protein_coding","Eastern oyster","NC_035780.1",64.677249,"uncharacterized LOC111108571",NA,1,35603,7674,35603,NA,NA,24
"LOC111132107","LOC111132107","LOC111132107",NA,"protein_coding","Eastern oyster","NC_035784.1",64.716888,"prominin-1-A-like- transcript variant X6",NA,7,90837,2711,44721,NA,NA,28
"LOC111126911","LOC111126911","LOC111126911",NA,"protein_coding","Eastern oyster","NC_035782.1",64.923658,NA,NA,1,42906,1437,42906,NA,NA,11
"LOC111124573","LOC111124573","LOC111124573",NA,"protein_coding","Eastern oyster","NC_035782.1",65.167086,NA,NA,1,12921,3312,12921,NA,NA,19
"LOC111126211","LOC111126211","LOC111126211",NA,"protein_coding","Eastern oyster","NC_035782.1",65.210072,"complex III assembly factor LYRM7-like",NA,1,5394,378,5394,NA,NA,5
"LOC111132121","LOC111132121","LOC111132121",NA,"protein_coding","Eastern oyster","NC_035784.1",65.217322,"E3 ubiquitin-protein ligase RNF38-like- transcript variant X3",NA,7,20276,1794,12743,NA,NA,9
"LOC111125237","LOC111125237","LOC111125237",NA,"protein_coding","Eastern oyster","NC_035782.1",65.218679,"circadian locomoter output cycles protein kaput-like- transcript variant X1",NA,2,16698,1924,14474,NA,NA,16
"LOC111123809","LOC111123809","LOC111123809",NA,"protein_coding","Eastern oyster","NC_035782.1",65.263201,NA,NA,1,21713,1626,21713,NA,NA,16
"LOC111123762","LOC111123762","LOC111123762",NA,"protein_coding","Eastern oyster","NC_035782.1",65.285734,NA,NA,1,27940,3624,27940,NA,NA,22
"LOC111109298","LOC111109298","LOC111109298",NA,"protein_coding","Eastern oyster","NC_035787.1",65.293112,NA,NA,1,20300,4797,20300,NA,NA,22
"LOC111123751","LOC111123751","LOC111123751",NA,"protein_coding","Eastern oyster","NC_035782.1",65.380264,"ubiquitin-conjugating enzyme E2-22 kDa-like",NA,1,8214,600,8214,NA,NA,6
"LOC111138191","LOC111138191","LOC111138191",NA,"protein_coding","Eastern oyster","NC_035784.1",65.391165,"uncharacterized LOC111138191",NA,1,21399,4257,21399,NA,NA,9
"LOC111134260","LOC111134260","LOC111134260",NA,"protein_coding","Eastern oyster","NC_035784.1",65.68305,"spermine oxidase-like",NA,1,11882,1464,11882,NA,NA,5
"LOC111137543","LOC111137543","LOC111137543",NA,"protein_coding","Eastern oyster","NC_035784.1",65.699379,"LRP2-binding protein-like",NA,1,11850,1038,11850,NA,NA,8
"LOC111113393","LOC111113393","LOC111113393",NA,"protein_coding","Eastern oyster","NC_035788.1",65.738489,"uncharacterized LOC111113393",NA,1,3861,342,3861,NA,NA,6
"LOC111113391","LOC111113391","LOC111113391",NA,"protein_coding","Eastern oyster","NC_035788.1",65.760762,"tripartite motif-containing protein 45-like",NA,1,4831,2073,4831,NA,NA,4
"LOC111135800","LOC111135800","LOC111135800",NA,"protein_coding","Eastern oyster","NC_035784.1",65.799764,"general transcription factor IIF subunit 2-like",NA,1,14044,801,14044,NA,NA,8
"LOC111135350","LOC111135350","LOC111135350",NA,"protein_coding","Eastern oyster","NC_035784.1",65.937232,"phospholipid scramblase 1-like- transcript variant X5",NA,8,10900,840,10180,NA,NA,10
"LOC111135911","LOC111135911","LOC111135911",NA,"protein_coding","Eastern oyster","NC_035784.1",66.325187,"myoferlin-like- transcript variant X16",NA,19,46834,6324,46406,NA,NA,56
"LOC111127332","LOC111127332","LOC111127332",NA,"protein_coding","Eastern oyster","NC_035782.1",66.648611,"temptin-like",NA,1,1526,411,1526,NA,NA,3
"LOC111115952","LOC111115952","LOC111115952",NA,"protein_coding","Eastern oyster","NC_035788.1",66.657167,"organic cation transporter protein-like",NA,1,9144,1590,9144,NA,NA,10
"LOC111125362","LOC111125362","LOC111125362",NA,"protein_coding","Eastern oyster","NC_035782.1",66.9625,"dual specificity mitogen-activated protein kinase kinase 7-like- transcript variant X2",NA,2,9239,1287,9239,NA,NA,14
"LOC111123978","LOC111123978","LOC111123978",NA,"protein_coding","Eastern oyster","NC_035782.1",66.995667,"probable deoxyhypusine synthase- transcript variant X1",NA,3,8474,1112,7860,NA,NA,9
"LOC111123077","LOC111123077","LOC111123077",NA,"protein_coding","Eastern oyster","NC_035782.1",67.01653,NA,NA,1,9268,1395,9268,NA,NA,20
"LOC111134529","LOC111134529","LOC111134529",NA,"protein_coding","Eastern oyster","NC_035784.1",67.04403,"transient receptor potential cation channel subfamily M member 8-like",NA,1,24622,4455,24622,NA,NA,32
"LOC111134531","LOC111134531","LOC111134531",NA,"protein_coding","Eastern oyster","NC_035784.1",67.071501,"transcription elongation regulator 1-like",NA,1,11719,2946,11719,NA,NA,21
"LOC111134544","LOC111134544","LOC111134544",NA,"protein_coding","Eastern oyster","NC_035784.1",67.083392,"phosphatidylinositol 4-kinase type 2-alpha-like- transcript variant X1",NA,3,13835,1280,12663,NA,NA,9
"LOC111134536","LOC111134536","LOC111134536",NA,"protein_coding","Eastern oyster","NC_035784.1",67.113126,"protein CREBRF homolog- transcript variant X2",NA,3,10985,1978,9602,NA,NA,7
"LOC111134546","LOC111134546","LOC111134546",NA,"protein_coding","Eastern oyster","NC_035784.1",67.160099,"serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit C-like",NA,1,8009,1011,8009,NA,NA,5
"LOC111123431","LOC111123431","LOC111123431",NA,"protein_coding","Eastern oyster","NC_035782.1",67.176632,NA,NA,1,29687,5067,29687,NA,NA,40
"LOC111136616","LOC111136616","LOC111136616",NA,"protein_coding","Eastern oyster","NC_035784.1",67.190078,"cilia- and flagella-associated protein 99-like- transcript variant X2",NA,4,24089,1936,23602,NA,NA,19
"LOC111124395","LOC111124395","LOC111124395",NA,"protein_coding","Eastern oyster","NC_035782.1",67.364701,"uncharacterized LOC111124395",NA,1,14167,1635,14167,NA,NA,12
"LOC111133448","LOC111133448","LOC111133448",NA,"protein_coding","Eastern oyster","NC_035784.1",67.403668,"uncharacterized LOC111133448",NA,1,1670,405,1670,NA,NA,3
"LOC111126442","LOC111126442","LOC111126442",NA,"protein_coding","Eastern oyster","NC_035782.1",67.539105,"innexin unc-9-like",NA,1,1827,1227,1827,NA,NA,1
"LOC111137638","LOC111137638","LOC111137638",NA,"protein_coding","Eastern oyster","NC_035784.1",67.597269,"nucleolar protein 56-like",NA,1,5007,1626,5007,NA,NA,10
"LOC111137270","LOC111137270","LOC111137270",NA,"protein_coding","Eastern oyster","NC_035784.1",67.686072,"STE20-like serine/threonine-protein kinase- transcript variant X8",NA,8,31616,3588,29851,NA,NA,22
"LOC111115095","LOC111115095","LOC111115095",NA,"protein_coding","Eastern oyster","NC_035788.1",67.752231,"vitamin D3 hydroxylase-associated protein-like- transcript variant X1",NA,2,14863,1755,14863,NA,NA,17
"LOC111132952","LOC111132952","LOC111132952",NA,"protein_coding","Eastern oyster","NC_035784.1",67.771216,"uncharacterized LOC111132952",NA,1,4537,2127,4537,NA,NA,9
"LOC111134081","LOC111134081","LOC111134081",NA,"protein_coding","Eastern oyster","NC_035784.1",67.79682,"uncharacterized LOC111134081- transcript variant X1",NA,3,18011,5088,18009,NA,NA,12
"LOC111124637","LOC111124637","LOC111124637",NA,"protein_coding","Eastern oyster","NC_035782.1",67.867553,"nuclear receptor subfamily 1 group I member 2-like- transcript variant X1",NA,5,35944,1591,28551,NA,NA,5
"LOC111137593","LOC111137593","LOC111137593",NA,"protein_coding","Eastern oyster","NC_035784.1",67.905956,"uncharacterized LOC111137593- transcript variant X1",NA,2,10860,566,10857,NA,NA,5
"LOC111135113","LOC111135113","LOC111135113",NA,"protein_coding","Eastern oyster","NC_035784.1",67.958319,"dimethylaniline monooxygenase [N-oxide-forming] 5-like",NA,1,9779,1593,9779,NA,NA,10
"LOC111134575","LOC111134575","LOC111134575",NA,"protein_coding","Eastern oyster","NC_035784.1",67.971337,"dnaJ homolog subfamily C member 3-like",NA,1,6379,1497,6379,NA,NA,11
"LOC111134574","LOC111134574","LOC111134574",NA,"protein_coding","Eastern oyster","NC_035784.1",67.981115,"zinc finger protein Dzip1-like- transcript variant X2",NA,2,13442,2674,12755,NA,NA,20
"LOC111134199","LOC111134199","LOC111134199",NA,"protein_coding","Eastern oyster","NC_035784.1",68.077348,"neuropeptides capa receptor-like- transcript variant X2",NA,2,32693,1155,22587,NA,NA,2
"LOC111124566","LOC111124566","LOC111124566",NA,"protein_coding","Eastern oyster","NC_035782.1",68.086738,NA,NA,1,22780,5163,22780,NA,NA,25
"LOC111132543","LOC111132543","LOC111132543",NA,"protein_coding","Eastern oyster","NC_035784.1",68.120103,"uncharacterized LOC111132543",NA,1,18824,1818,18824,NA,NA,16
"LOC111134203","LOC111134203","LOC111134203",NA,"protein_coding","Eastern oyster","NC_035784.1",68.140226,"monocarboxylate transporter 12-like- transcript variant X2",NA,3,23029,1770,21000,NA,NA,7
"LOC111132865","LOC111132865","LOC111132865",NA,"protein_coding","Eastern oyster","NC_035784.1",68.84684,"fibronectin type-III domain-containing protein 3A-like- transcript variant X3",NA,10,45406,3714,38466,NA,NA,27
"LOC111125067","LOC111125067","LOC111125067",NA,"protein_coding","Eastern oyster","NC_035782.1",68.855287,"uncharacterized LOC111125067",NA,1,5386,417,5386,NA,NA,6
"LOC111127032","LOC111127032","LOC111127032",NA,"protein_coding","Eastern oyster","NC_035782.1",68.98825,"multivesicular body subunit 12B-like- transcript variant X4",NA,4,12100,826,12071,NA,NA,12
"LOC111099176","LOC111099176","LOC111099176",NA,"protein_coding","Eastern oyster","NC_035784.1",69.080273,"zwei Ig domain protein zig-4-like",NA,1,3043,807,3043,NA,NA,8
"LOC111135587","LOC111135587","LOC111135587",NA,"protein_coding","Eastern oyster","NC_035784.1",69.285979,"phosphatidylinositide phosphatase SAC2-like",NA,1,69655,3027,69655,NA,NA,19
"LOC111135592","LOC111135592","LOC111135592",NA,"protein_coding","Eastern oyster","NC_035784.1",69.300026,"uncharacterized LOC111135592",NA,1,12891,2268,12891,NA,NA,17
"LOC111135586","LOC111135586","LOC111135586",NA,"protein_coding","Eastern oyster","NC_035784.1",69.361685,"protein FAM193A-like",NA,1,18855,5118,18855,NA,NA,19
"LOC111135600","LOC111135600","LOC111135600",NA,"protein_coding","Eastern oyster","NC_035784.1",69.432328,"programmed cell death protein 4-like",NA,1,5433,1344,5433,NA,NA,9
"LOC111135594","LOC111135594","LOC111135594",NA,"protein_coding","Eastern oyster","NC_035784.1",69.465709,"G protein-coupled receptor kinase 5-like",NA,1,32522,1686,32522,NA,NA,16
"LOC111125055","LOC111125055","LOC111125055",NA,"protein_coding","Eastern oyster","NC_035782.1",69.480016,"FTS and Hook-interacting protein-like- transcript variant X4",NA,6,12891,3082,12556,NA,NA,13
"LOC111135595","LOC111135595","LOC111135595",NA,"protein_coding","Eastern oyster","NC_035784.1",69.580603,"monocarboxylate transporter 13-like- transcript variant X1",NA,4,9281,1598,8493,NA,NA,6
"LOC111132554","LOC111132554","LOC111132554",NA,"protein_coding","Eastern oyster","NC_035784.1",69.590103,NA,NA,1,3775,903,3775,NA,NA,7
"LOC111138046","LOC111138046","LOC111138046",NA,"protein_coding","Eastern oyster","NC_035784.1",69.652822,"remodeling and spacing factor 1-like- transcript variant X2",NA,2,15616,7008,15616,NA,NA,17
"LOC111138047","LOC111138047","LOC111138047",NA,"protein_coding","Eastern oyster","NC_035784.1",69.668517,"UPF0687 protein C20orf27 homolog",NA,1,4301,489,4301,NA,NA,5
"LOC111126150","LOC111126150","LOC111126150",NA,"protein_coding","Eastern oyster","NC_035782.1",69.670478,"periostin-like",NA,1,1798,870,1798,NA,NA,6
"LOC111133504","LOC111133504","LOC111133504",NA,"protein_coding","Eastern oyster","NC_035784.1",69.704165,"tRNA pseudouridine synthase A- mitochondrial-like",NA,1,15305,1473,15305,NA,NA,17
"LOC111134442","LOC111134442","LOC111134442",NA,"protein_coding","Eastern oyster","NC_035784.1",69.720348,"uncharacterized LOC111134442- transcript variant X3",NA,4,21220,3039,19169,NA,NA,10
"LOC111124853","LOC111124853","LOC111124853",NA,"protein_coding","Eastern oyster","NC_035782.1",69.802602,NA,NA,1,23894,3297,23894,NA,NA,31
"LOC111122508","LOC111122508","LOC111122508",NA,"protein_coding","Eastern oyster","NC_035782.1",69.829383,NA,NA,1,2020,990,2020,NA,NA,5
"LOC111124577","LOC111124577","LOC111124577",NA,"protein_coding","Eastern oyster","NC_035782.1",69.85019,"kinesin-associated protein 3-like- transcript variant X1",NA,2,10808,2422,10808,NA,NA,18
"LOC111123790","LOC111123790","LOC111123790",NA,"protein_coding","Eastern oyster","NC_035782.1",69.861503,"transient receptor potential cation channel subfamily V member 5-like- transcript variant X9",NA,10,19524,2394,19524,NA,NA,17
"LOC111110863","LOC111110863","LOC111110863",NA,"protein_coding","Eastern oyster","NC_035788.1",69.915831,"multidrug resistance protein 1-like- transcript variant X7",NA,7,41536,4286,25562,NA,NA,31
"LOC111136699","LOC111136699","LOC111136699",NA,"protein_coding","Eastern oyster","NC_035784.1",69.918265,"neuroligin-4- Y-linked-like- transcript variant X6",NA,6,87116,2685,41761,NA,NA,6
"LOC111136580","LOC111136580","LOC111136580",NA,"protein_coding","Eastern oyster","NC_035784.1",70.105058,"cytochrome P450 3A24-like",NA,1,4485,1551,4485,NA,NA,12
"LOC111133851","LOC111133851","LOC111133851",NA,"protein_coding","Eastern oyster","NC_035784.1",70.225042,"nuclear hormone receptor HR96-like- transcript variant X7",NA,8,74234,1405,56747,NA,NA,6
"LOC111113264","LOC111113264","LOC111113264",NA,"protein_coding","Eastern oyster","NC_035788.1",70.401694,NA,NA,1,88207,1944,88207,NA,NA,15
"LOC111132202","LOC111132202","LOC111132202",NA,"protein_coding","Eastern oyster","NC_035784.1",70.61715,NA,NA,1,28783,3705,28783,NA,NA,20
"LOC111133427","LOC111133427","LOC111133427",NA,"protein_coding","Eastern oyster","NC_035784.1",70.661425,"proteoglycan 4-like",NA,1,3412,1095,3412,NA,NA,2
"LOC111115607","LOC111115607","LOC111115607",NA,"protein_coding","Eastern oyster","NC_035788.1",70.791278,"growth/differentiation factor 8-like- transcript variant X1",NA,2,4339,1278,4161,NA,NA,4
"LOC111137540","LOC111137540","LOC111137540",NA,"protein_coding","Eastern oyster","NC_035784.1",70.957723,"cysteine and tyrosine-rich protein 1-like",NA,1,2726,579,2726,NA,NA,4
"LOC111135826","LOC111135826","LOC111135826",NA,"protein_coding","Eastern oyster","NC_035784.1",70.978878,"sodium-coupled monocarboxylate transporter 1-like",NA,1,15538,2049,15538,NA,NA,17
"LOC111132821","LOC111132821","LOC111132821",NA,"protein_coding","Eastern oyster","NC_035784.1",71.026371,"sepiapterin reductase-like- transcript variant X2",NA,4,8010,854,5809,NA,NA,4
"LOC111111566","LOC111111566","LOC111111566",NA,"protein_coding","Eastern oyster","NC_035788.1",71.042718,"galactosylceramide sulfotransferase-like",NA,1,3277,1158,3277,NA,NA,2
"LOC111133202","LOC111133202","LOC111133202",NA,"protein_coding","Eastern oyster","NC_035784.1",71.050385,"uncharacterized LOC111133202- transcript variant X2",NA,2,2774,948,2553,NA,NA,2
"LOC111136831","LOC111136831","LOC111136831",NA,"protein_coding","Eastern oyster","NC_035784.1",71.054425,"uncharacterized LOC111136831",NA,1,7626,3255,7626,NA,NA,8
"LOC111136875","LOC111136875","LOC111136875",NA,"protein_coding","Eastern oyster","NC_035784.1",71.062245,"protein RRP5 homolog- transcript variant X1",NA,2,21748,4908,21438,NA,NA,36
"LOC111114583","LOC111114583","LOC111114583",NA,"protein_coding","Eastern oyster","NC_035788.1",71.099164,"uncharacterized phosphotransferase YvkC-like- transcript variant X1",NA,3,28590,3984,28362,NA,NA,38
"LOC111136431","LOC111136431","LOC111136431",NA,"protein_coding","Eastern oyster","NC_035784.1",71.109907,"nacrein-like protein",NA,1,8690,1359,8690,NA,NA,11
"LOC111137786","LOC111137786","LOC111137786",NA,"protein_coding","Eastern oyster","NC_035784.1",71.120678,"pyridoxal phosphate homeostasis protein-like- transcript variant X2",NA,2,7426,942,6496,NA,NA,8
"LOC111111605","LOC111111605","LOC111111605",NA,"protein_coding","Eastern oyster","NC_035788.1",71.132334,"transcriptional repressor NF-X1-like- transcript variant X2",NA,3,20022,4223,19900,NA,NA,23
"LOC111111609","LOC111111609","LOC111111609",NA,"protein_coding","Eastern oyster","NC_035788.1",71.152189,"UPF0538 protein C2orf76 homolog",NA,1,13704,369,13704,NA,NA,5
"LOC111112808","LOC111112808","LOC111112808",NA,"protein_coding","Eastern oyster","NC_035788.1",71.167949,"ubiquitin carboxyl-terminal hydrolase 40-like",NA,1,24854,3696,24854,NA,NA,31
"LOC111112809","LOC111112809","LOC111112809",NA,"protein_coding","Eastern oyster","NC_035788.1",71.205825,"protein white-like",NA,1,20547,1890,20547,NA,NA,21
"LOC111112790","LOC111112790","LOC111112790",NA,"protein_coding","Eastern oyster","NC_035788.1",71.271225,"protein white-like- transcript variant X1",NA,3,16846,1992,16843,NA,NA,22
"LOC111137275","LOC111137275","LOC111137275",NA,"protein_coding","Eastern oyster","NC_035784.1",71.358302,"alkaline ceramidase 3-like",NA,1,6923,792,6923,NA,NA,11
"LOC111099212","LOC111099212","LOC111099212",NA,"protein_coding","Eastern oyster","NC_035784.1",71.374216,"mitochondrial intermediate peptidase-like",NA,1,8039,2079,8039,NA,NA,20
"LOC111138222","LOC111138222","LOC111138222",NA,"protein_coding","Eastern oyster","NC_035784.1",71.382462,"F-box/SPRY domain-containing protein 1-like",NA,1,6952,759,6952,NA,NA,3
"LOC111135714","LOC111135714","LOC111135714",NA,"protein_coding","Eastern oyster","NC_035784.1",71.396287,"integrin beta-1-like- transcript variant X1",NA,2,7955,1578,7954,NA,NA,18
"LOC111133550","LOC111133550","LOC111133550",NA,"protein_coding","Eastern oyster","NC_035784.1",71.433299,"uncharacterized LOC111133550- transcript variant X2",NA,2,9130,639,9130,NA,NA,4
"LOC111116130","LOC111116130","LOC111116130",NA,"protein_coding","Eastern oyster","NC_035788.1",71.483408,"coiled-coil domain-containing protein 148-like- transcript variant X2",NA,2,12338,1866,12334,NA,NA,13
"LOC111114833","LOC111114833","LOC111114833",NA,"protein_coding","Eastern oyster","NC_035788.1",71.500062,"uncharacterized LOC111114833",NA,1,2854,594,2854,NA,NA,2
"LOC111126745","LOC111126745","LOC111126745",NA,"protein_coding","Eastern oyster","NC_035782.1",71.500801,"POU domain- class 4- transcription factor 3-like- transcript variant X4",NA,4,10080,940,7633,NA,NA,3
"LOC111113408","LOC111113408","LOC111113408",NA,"protein_coding","Eastern oyster","NC_035788.1",71.507892,"testis-expressed protein 10 homolog- transcript variant X2",NA,2,43380,2552,43380,NA,NA,14
"LOC111111356","LOC111111356","LOC111111356",NA,"protein_coding","Eastern oyster","NC_035788.1",71.571544,"pancreatic lipase-related protein 2-like- transcript variant X1",NA,3,18014,1062,16954,NA,NA,7
"LOC111111358","LOC111111358","LOC111111358",NA,"protein_coding","Eastern oyster","NC_035788.1",71.58951,"serine protease inhibitor dipetalogastin-like- transcript variant X2",NA,3,17372,756,13686,NA,NA,9
"LOC111134769","LOC111134769","LOC111134769",NA,"protein_coding","Eastern oyster","NC_035784.1",71.619035,"glypican-5-like",NA,1,34769,1761,34769,NA,NA,7
"LOC111111211","LOC111111211","LOC111111211",NA,"protein_coding","Eastern oyster","NC_035788.1",71.631524,"serine protease inhibitor dipetalogastin-like",NA,1,2329,339,2329,NA,NA,5
"LOC111115556","LOC111115556","LOC111115556",NA,"protein_coding","Eastern oyster","NC_035788.1",71.641413,"BRCA1-associated RING domain protein 1-like- transcript variant X3",NA,4,25372,1910,22554,NA,NA,12
"LOC111114597","LOC111114597","LOC111114597",NA,"protein_coding","Eastern oyster","NC_035788.1",71.671598,"ATP synthase subunit beta- mitochondrial",NA,1,6147,1575,6147,NA,NA,10
"LOC111114596","LOC111114596","LOC111114596",NA,"protein_coding","Eastern oyster","NC_035788.1",71.687795,"pyridoxine-5'-phosphate oxidase-like- transcript variant X2",NA,2,18017,724,17726,NA,NA,7
"LOC111138314","LOC111138314","LOC111138314",NA,"protein_coding","Eastern oyster","NC_035784.1",71.696116,"dedicator of cytokinesis protein 9-like- transcript variant X22",NA,22,48565,6549,45875,NA,NA,58
"LOC111114595","LOC111114595","LOC111114595",NA,"protein_coding","Eastern oyster","NC_035788.1",71.705796,"E3 ubiquitin-protein ligase HECW2-like- transcript variant X1",NA,3,73557,4681,64400,NA,NA,26
"LOC111114116","LOC111114116","LOC111114116",NA,"protein_coding","Eastern oyster","NC_035788.1",71.78545,"uncharacterized LOC111114116",NA,1,1522,651,1522,NA,NA,4
"LOC111113249","LOC111113249","LOC111113249",NA,"protein_coding","Eastern oyster","NC_035788.1",71.794173,"UPF0565 protein C2orf69 homolog- transcript variant X3",NA,5,36292,827,35209,NA,NA,3
"LOC111125666","LOC111125666","LOC111125666",NA,"protein_coding","Eastern oyster","NC_035782.1",72.184637,"sodium- and chloride-dependent glycine transporter 1-like",NA,1,12049,1995,12049,NA,NA,13
"LOC111135333","LOC111135333","LOC111135333",NA,"protein_coding","Eastern oyster","NC_035784.1",72.40097,"integrator complex subunit 4-like- transcript variant X1",NA,2,39824,2802,39807,NA,NA,20
"LOC111134925","LOC111134925","LOC111134925",NA,"protein_coding","Eastern oyster","NC_035784.1",72.89079,"myosin regulatory light chain A- smooth adductor muscle-like- transcript variant X3",NA,4,7493,500,7049,NA,NA,8
"LOC111136956","LOC111136956","LOC111136956",NA,"protein_coding","Eastern oyster","NC_035784.1",72.978595,"sporozoite surface protein 2-like",NA,1,3835,1593,3835,NA,NA,3
"LOC111133214","LOC111133214","LOC111133214",NA,"protein_coding","Eastern oyster","NC_035784.1",73.025523,"ATP-dependent RNA helicase DDX3X-like- transcript variant X3",NA,3,15083,2234,15083,NA,NA,16
"LOC111135462","LOC111135462","LOC111135462",NA,"protein_coding","Eastern oyster","NC_035784.1",73.055688,"protein FAM124A-like- transcript variant X1",NA,5,15984,1007,7056,NA,NA,3
"LOC111111021","LOC111111021","LOC111111021",NA,"protein_coding","Eastern oyster","NC_035788.1",73.156725,"uncharacterized LOC111111021",NA,1,13902,666,13902,NA,NA,5
"LOC111126958","LOC111126958","LOC111126958",NA,"protein_coding","Eastern oyster","NC_035782.1",73.284462,"CST complex subunit TEN1-like- transcript variant X2",NA,2,2616,340,2568,NA,NA,2
"LOC111122691","LOC111122691","LOC111122691",NA,"protein_coding","Eastern oyster","NC_035782.1",73.320949,"uncharacterized LOC111122691",NA,1,2324,375,2324,NA,NA,3
