"Pasted","Symbol","Ensembl Gene ID","Entrez","Type","Species","Chr","Position (Mbp)","Description","percentage_gc_content","transcript_count","genomeSpan","cds_length","transcript_length","FiveUTR","ThreeUTR","nExons"
"LOC111118275","LOC111118275","LOC111118275",NA,"protein_coding","Eastern oyster","NC_035781.1",57.670213,"uncharacterized LOC111118275",NA,1,1953,321,1953,NA,NA,5
"LOC111122663","LOC111122663","LOC111122663",NA,"protein_coding","Eastern oyster","NC_035782.1",57.700158,"uncharacterized LOC111122663",NA,1,11603,2094,11603,NA,NA,8
"LOC111126403","LOC111126403","LOC111126403",NA,"protein_coding","Eastern oyster","NC_035782.1",57.717898,"uncharacterized LOC111126403",NA,1,1953,468,1953,NA,NA,4
"LOC111123689","LOC111123689","LOC111123689",NA,"protein_coding","Eastern oyster","NC_035782.1",57.724018,"uncharacterized LOC111123689- transcript variant X3",NA,3,9930,1840,9835,NA,NA,13
"LOC111127158","LOC111127158","LOC111127158",NA,"protein_coding","Eastern oyster","NC_035782.1",57.74053,"uncharacterized LOC111127158- transcript variant X3",NA,3,5619,723,5597,NA,NA,8
"LOC111102554","LOC111102554","LOC111102554",NA,"protein_coding","Eastern oyster","NC_035786.1",57.772906,"lens fiber membrane intrinsic protein-like",NA,1,3537,513,3537,NA,NA,4
"LOC111126164","LOC111126164","LOC111126164",NA,"protein_coding","Eastern oyster","NC_035782.1",57.815238,"uncharacterized LOC111126164",NA,1,4604,666,4604,NA,NA,4
"LOC111125891","LOC111125891","LOC111125891",NA,"protein_coding","Eastern oyster","NC_035782.1",57.888935,NA,NA,1,25348,2799,25348,NA,NA,22
"LOC111135504","LOC111135504","LOC111135504",NA,"protein_coding","Eastern oyster","NC_035780.1",57.902806,"extracellular sulfatase Sulf-1-like- transcript variant X1",NA,6,18436,2538,13419,NA,NA,18
"LOC111135658","LOC111135658","LOC111135658",NA,"protein_coding","Eastern oyster","NC_035780.1",57.928106,"myosin regulatory light chain 12B-like",NA,1,1943,672,1943,NA,NA,4
"LOC111126369","LOC111126369","LOC111126369",NA,"protein_coding","Eastern oyster","NC_035782.1",57.947526,"mucin-5AC-like- transcript variant X2",NA,2,8029,2220,7522,NA,NA,14
"LOC111119144","LOC111119144","LOC111119144",NA,"protein_coding","Eastern oyster","NC_035781.1",57.961853,"uncharacterized LOC111119144- transcript variant X2",NA,2,5822,672,5816,NA,NA,4
"LOC111119140","LOC111119140","LOC111119140",NA,"protein_coding","Eastern oyster","NC_035781.1",57.968105,"cilia- and flagella-associated protein 251-like- transcript variant X2",NA,2,7457,1858,5849,NA,NA,8
"LOC111130009","LOC111130009","LOC111130009",NA,"protein_coding","Eastern oyster","NC_035783.1",57.974821,"insulin gene enhancer protein isl-1-like- transcript variant X2",NA,3,27952,1150,18686,NA,NA,6
"LOC111126368","LOC111126368","LOC111126368",NA,"protein_coding","Eastern oyster","NC_035782.1",57.975446,"cadherin EGF LAG seven-pass G-type receptor 2-like",NA,1,11759,2724,11759,NA,NA,17
"LOC111135564","LOC111135564","LOC111135564",NA,"protein_coding","Eastern oyster","NC_035780.1",57.980333,"nuclear receptor subfamily 1 group D member 2-like- transcript variant X2",NA,2,19606,1959,19606,NA,NA,7
"LOC111126053","LOC111126053","LOC111126053",NA,"protein_coding","Eastern oyster","NC_035782.1",57.991712,"delta-aminolevulinic acid dehydratase-like- transcript variant X1",NA,2,8902,964,8236,NA,NA,7
"LOC111126505","LOC111126505","LOC111126505",NA,"protein_coding","Eastern oyster","NC_035782.1",58.063389,"microsomal glutathione S-transferase 2-like",NA,1,2451,462,2451,NA,NA,5
"LOC111135605","LOC111135605","LOC111135605",NA,"protein_coding","Eastern oyster","NC_035780.1",58.094031,"uncharacterized LOC111135605",NA,1,8460,1350,8460,NA,NA,9
"LOC111135683","LOC111135683","LOC111135683",NA,"protein_coding","Eastern oyster","NC_035780.1",58.115821,"uncharacterized LOC111135683",NA,1,2406,555,2406,NA,NA,5
"LOC111135589","LOC111135589","LOC111135589",NA,"protein_coding","Eastern oyster","NC_035780.1",58.160353,"serine incorporator 3-like- transcript variant X1",NA,4,9484,1395,9484,NA,NA,13
"LOC111124745","LOC111124745","LOC111124745",NA,"protein_coding","Eastern oyster","NC_035782.1",58.197781,NA,NA,1,7841,1488,7841,NA,NA,11
"LOC111123236","LOC111123236","LOC111123236",NA,"protein_coding","Eastern oyster","NC_035782.1",58.211003,"histone-lysine N-methyltransferase 2D-like- transcript variant X1",NA,2,12707,6694,11509,NA,NA,21
"LOC111131142","LOC111131142","LOC111131142",NA,"protein_coding","Eastern oyster","NC_035783.1",58.251641,"centrosomal protein of 120 kDa-like",NA,1,21077,3000,21077,NA,NA,21
"LOC111108235","LOC111108235","LOC111108235",NA,"protein_coding","Eastern oyster","NC_035780.1",58.283369,"exosome complex component MTR3-like",NA,1,16231,1485,16231,NA,NA,12
"LOC111114174","LOC111114174","LOC111114174",NA,"protein_coding","Eastern oyster","NC_035780.1",58.301011,"epidermal retinol dehydrogenase 2-like- transcript variant X1",NA,2,7104,924,7104,NA,NA,6
"LOC111126735","LOC111126735","LOC111126735",NA,"protein_coding","Eastern oyster","NC_035782.1",58.322038,"vascular endothelial growth factor C-like- transcript variant X1",NA,2,8279,980,8202,NA,NA,6
"LOC111119793","LOC111119793","LOC111119793",NA,"protein_coding","Eastern oyster","NC_035781.1",58.582007,"beta-1-4-galactosyltransferase 4-like- transcript variant X4",NA,5,26820,929,26819,NA,NA,8
"LOC111130643","LOC111130643","LOC111130643",NA,"protein_coding","Eastern oyster","NC_035783.1",58.627445,"uncharacterized LOC111130643",NA,1,1393,555,1393,NA,NA,2
"LOC111132859","LOC111132859","LOC111132859",NA,"protein_coding","Eastern oyster","NC_035780.1",58.736252,NA,NA,1,11997,3822,11997,NA,NA,28
"LOC111124021","LOC111124021","LOC111124021",NA,"protein_coding","Eastern oyster","NC_035782.1",58.752844,NA,NA,1,21117,3168,21117,NA,NA,25
"LOC111101837","LOC111101837","LOC111101837",NA,"protein_coding","Eastern oyster","NC_035780.1",58.816952,"5-hydroxytryptamine receptor 2B-like",NA,1,1916,1221,1916,NA,NA,2
"LOC111099219","LOC111099219","LOC111099219",NA,"protein_coding","Eastern oyster","NC_035784.1",58.885069,"lysophospholipid acyltransferase 5-like",NA,1,7928,1431,7928,NA,NA,13
"LOC111138227","LOC111138227","LOC111138227",NA,"protein_coding","Eastern oyster","NC_035784.1",58.905243,"transmembrane protein 26-like",NA,1,6305,1149,6305,NA,NA,4
"LOC111124634","LOC111124634","LOC111124634",NA,"protein_coding","Eastern oyster","NC_035782.1",58.985494,NA,NA,1,17172,3204,17172,NA,NA,4
"LOC111122815","LOC111122815","LOC111122815",NA,"protein_coding","Eastern oyster","NC_035782.1",59.034637,"flotillin-1-like- transcript variant X6",NA,6,24410,1320,24410,NA,NA,14
"LOC111122817","LOC111122817","LOC111122817",NA,"protein_coding","Eastern oyster","NC_035782.1",59.072649,"nuclear pore complex protein DDB_G0274915-like",NA,1,5233,561,5233,NA,NA,8
"LOC111138395","LOC111138395","LOC111138395",NA,"protein_coding","Eastern oyster","NC_035784.1",59.187948,"coiled-coil domain-containing protein 65-like- transcript variant X1",NA,2,8583,1512,8068,NA,NA,10
"LOC111117925","LOC111117925","LOC111117925",NA,"protein_coding","Eastern oyster","NC_035780.1",59.353206,"collagen alpha-1(XII) chain-like",NA,1,4065,567,4065,NA,NA,5
"LOC111123527","LOC111123527","LOC111123527",NA,"protein_coding","Eastern oyster","NC_035782.1",59.424272,"sperm receptor for egg jelly-like",NA,1,31765,993,31765,NA,NA,8
"LOC111136773","LOC111136773","LOC111136773",NA,"protein_coding","Eastern oyster","NC_035784.1",59.925375,"uncharacterized LOC111136773",NA,1,4508,3147,4508,NA,NA,1
"LOC111109729","LOC111109729","LOC111109729",NA,"protein_coding","Eastern oyster","NC_035787.1",60.206146,"uncharacterized LOC111109729",NA,1,7635,2226,7635,NA,NA,3
"LOC111126107","LOC111126107","LOC111126107",NA,"protein_coding","Eastern oyster","NC_035782.1",60.249974,NA,NA,1,10912,897,10912,NA,NA,12
"LOC111108697","LOC111108697","LOC111108697",NA,"protein_coding","Eastern oyster","NC_035787.1",60.443339,NA,NA,1,13715,1827,13715,NA,NA,19
"LOC111121960","LOC111121960","LOC111121960",NA,"protein_coding","Eastern oyster","NC_035781.1",60.527345,"serine protease 44-like",NA,1,9245,1416,9245,NA,NA,4
"LOC111125203","LOC111125203","LOC111125203",NA,"protein_coding","Eastern oyster","NC_035782.1",60.666911,NA,NA,1,3584,1428,3584,NA,NA,9
"LOC111109254","LOC111109254","LOC111109254",NA,"protein_coding","Eastern oyster","NC_035787.1",60.68084,"dihydrolipoyl dehydrogenase- mitochondrial-like",NA,1,15551,837,15551,NA,NA,8
"LOC111118554","LOC111118554","LOC111118554",NA,"protein_coding","Eastern oyster","NC_035780.1",60.847009,"uncharacterized LOC111118554",NA,1,8729,702,8729,NA,NA,4
"LOC111135003","LOC111135003","LOC111135003",NA,"protein_coding","Eastern oyster","NC_035780.1",61.10409,"transcription factor CP2-like- transcript variant X1",NA,2,21536,1484,21186,NA,NA,16
"LOC111108359","LOC111108359","LOC111108359",NA,"protein_coding","Eastern oyster","NC_035787.1",61.140288,"dihydrolipoyl dehydrogenase- mitochondrial-like",NA,1,22566,1503,22566,NA,NA,14
"LOC111137410","LOC111137410","LOC111137410",NA,"protein_coding","Eastern oyster","NC_035784.1",61.226831,"peptidyl-prolyl cis-trans isomerase B-like",NA,1,5129,702,5129,NA,NA,4
"LOC111125385","LOC111125385","LOC111125385",NA,"protein_coding","Eastern oyster","NC_035782.1",61.267266,"1-acyl-sn-glycerol-3-phosphate acyltransferase alpha-like",NA,1,6479,801,6479,NA,NA,6
"LOC111123792","LOC111123792","LOC111123792",NA,"protein_coding","Eastern oyster","NC_035782.1",61.416665,"cell wall protein IFF6-like- transcript variant X2",NA,2,8543,1299,5182,NA,NA,4
"LOC111124019","LOC111124019","LOC111124019",NA,"protein_coding","Eastern oyster","NC_035782.1",61.469199,"DNA-directed RNA polymerases I- II- and III subunit RPABC3-like",NA,1,13829,450,13829,NA,NA,4
"LOC111133140","LOC111133140","LOC111133140",NA,"protein_coding","Eastern oyster","NC_035784.1",61.651818,"cytochrome P450 2C14-like",NA,1,3429,1449,3429,NA,NA,4
"LOC111137422","LOC111137422","LOC111137422",NA,"protein_coding","Eastern oyster","NC_035784.1",61.663639,"cytochrome P450 2C14-like",NA,1,4387,1449,4387,NA,NA,4
"LOC111124356","LOC111124356","LOC111124356",NA,"protein_coding","Eastern oyster","NC_035782.1",61.670865,"uncharacterized LOC111124356",NA,1,9852,2595,9852,NA,NA,22
"LOC111133033","LOC111133033","LOC111133033",NA,"protein_coding","Eastern oyster","NC_035784.1",61.68851,"eukaryotic translation initiation factor 2A-like",NA,1,9315,1725,9315,NA,NA,17
"LOC111122571","LOC111122571","LOC111122571",NA,"protein_coding","Eastern oyster","NC_035782.1",61.744506,"uncharacterized LOC111122571",NA,1,3148,402,3148,NA,NA,4
"LOC111135401","LOC111135401","LOC111135401",NA,"protein_coding","Eastern oyster","NC_035784.1",61.758319,"zinc finger protein 445-like",NA,1,3976,2121,3976,NA,NA,2
"LOC111122572","LOC111122572","LOC111122572",NA,"protein_coding","Eastern oyster","NC_035782.1",61.77643,"uncharacterized LOC111122572",NA,1,2061,366,2061,NA,NA,4
"LOC111138423","LOC111138423","LOC111138423",NA,"protein_coding","Eastern oyster","NC_035784.1",61.815418,"putative uncharacterized protein CXorf58- transcript variant X1",NA,2,7236,1298,7236,NA,NA,10
"LOC111123584","LOC111123584","LOC111123584",NA,"protein_coding","Eastern oyster","NC_035782.1",61.829517,NA,NA,1,12900,2025,12900,NA,NA,12
"LOC111137257","LOC111137257","LOC111137257",NA,"protein_coding","Eastern oyster","NC_035784.1",61.895718,"glycine-rich cell wall structural protein-like",NA,1,1798,834,1798,NA,NA,3
"LOC111127439","LOC111127439","LOC111127439",NA,"protein_coding","Eastern oyster","NC_035782.1",61.92823,"peptidyl-prolyl cis-trans isomerase FKBP10-like",NA,1,1665,759,1665,NA,NA,4
"LOC111137699","LOC111137699","LOC111137699",NA,"protein_coding","Eastern oyster","NC_035784.1",61.929922,"prolactin-releasing peptide receptor-like",NA,1,12584,1242,12584,NA,NA,3
"LOC111127443","LOC111127443","LOC111127443",NA,"protein_coding","Eastern oyster","NC_035782.1",61.932025,"FK506-binding protein 2-like",NA,1,1289,651,1289,NA,NA,4
"LOC111126830","LOC111126830","LOC111126830",NA,"protein_coding","Eastern oyster","NC_035782.1",61.933901,"peptidyl-prolyl cis-trans isomerase FKBP2-like",NA,1,1694,657,1694,NA,NA,4
"LOC111125129","LOC111125129","LOC111125129",NA,"protein_coding","Eastern oyster","NC_035782.1",61.954584,NA,NA,1,17194,4596,17194,NA,NA,34
"LOC111123155","LOC111123155","LOC111123155",NA,"protein_coding","Eastern oyster","NC_035782.1",61.971804,"ubiquitin-conjugating enzyme E2 G2-like",NA,1,4952,498,4952,NA,NA,5
"LOC111124479","LOC111124479","LOC111124479",NA,"protein_coding","Eastern oyster","NC_035782.1",61.979976,"mitogen-activated protein kinase kinase kinase 13-like- transcript variant X1",NA,4,26886,2758,20579,NA,NA,14
"LOC111124009","LOC111124009","LOC111124009",NA,"protein_coding","Eastern oyster","NC_035782.1",62.012299,"uncharacterized LOC111124009",NA,1,2076,420,2076,NA,NA,4
"LOC111126891","LOC111126891","LOC111126891",NA,"protein_coding","Eastern oyster","NC_035782.1",62.06196,"acetylcholine receptor subunit gamma-like- transcript variant X2",NA,2,6146,540,6146,NA,NA,6
"LOC111129455","LOC111129455","LOC111129455",NA,"protein_coding","Eastern oyster","NC_035780.1",62.13821,"VWFA and cache domain-containing protein 1-like",NA,1,16528,3414,16528,NA,NA,24
"LOC111126865","LOC111126865","LOC111126865",NA,"protein_coding","Eastern oyster","NC_035782.1",62.159675,"dnaJ homolog subfamily C member 10-like- transcript variant X1",NA,2,15215,2379,15210,NA,NA,21
"LOC111133319","LOC111133319","LOC111133319",NA,"protein_coding","Eastern oyster","NC_035784.1",62.208237,"protocadherin-like wing polarity protein stan- transcript variant X2",NA,2,20763,2714,20361,NA,NA,20
"LOC111132593","LOC111132593","LOC111132593",NA,"protein_coding","Eastern oyster","NC_035784.1",62.229587,"cadherin-23-like",NA,1,15903,2742,15903,NA,NA,20
"LOC111123069","LOC111123069","LOC111123069",NA,"protein_coding","Eastern oyster","NC_035782.1",62.258045,"nicotinamidase-like- transcript variant X4",NA,4,13267,872,9535,NA,NA,7
"LOC111133674","LOC111133674","LOC111133674",NA,"protein_coding","Eastern oyster","NC_035784.1",62.401126,"UDP-GalNAc:beta-1-3-N-acetylgalactosaminyltransferase 2-like",NA,1,3010,1425,3010,NA,NA,3
"LOC111109272","LOC111109272","LOC111109272",NA,"protein_coding","Eastern oyster","NC_035787.1",62.678414,"uncharacterized LOC111109272",NA,1,6513,816,6513,NA,NA,7
"LOC111136639","LOC111136639","LOC111136639",NA,"protein_coding","Eastern oyster","NC_035784.1",62.711452,"vesicular integral-membrane protein VIP36-like",NA,1,9622,996,9622,NA,NA,9
"LOC111134879","LOC111134879","LOC111134879",NA,"protein_coding","Eastern oyster","NC_035784.1",62.779418,"dual oxidase maturation factor 1-like- transcript variant X1",NA,2,8868,1318,8868,NA,NA,11
"LOC111137379","LOC111137379","LOC111137379",NA,"protein_coding","Eastern oyster","NC_035784.1",62.799361,"root phototropism protein 2-like",NA,1,6046,1794,6046,NA,NA,3
"LOC111099775","LOC111099775","LOC111099775",NA,"protein_coding","Eastern oyster","NC_035780.1",62.832069,NA,NA,1,8810,2433,8810,NA,NA,16
"LOC111114038","LOC111114038","LOC111114038",NA,"protein_coding","Eastern oyster","NC_035788.1",63.015331,"uncharacterized LOC111114038",NA,1,2565,744,2565,NA,NA,6
"LOC111136384","LOC111136384","LOC111136384",NA,"protein_coding","Eastern oyster","NC_035784.1",63.109721,"uncharacterized LOC111136384- transcript variant X2",NA,2,6104,854,6104,NA,NA,8
"LOC111135066","LOC111135066","LOC111135066",NA,"protein_coding","Eastern oyster","NC_035784.1",63.151508,"uncharacterized LOC111135066- transcript variant X2",NA,2,20257,670,12587,NA,NA,10
"LOC111107078","LOC111107078","LOC111107078",NA,"protein_coding","Eastern oyster","NC_035787.1",63.237136,"uncharacterized LOC111107078",NA,1,4050,684,4050,NA,NA,2
"LOC111134112","LOC111134112","LOC111134112",NA,"protein_coding","Eastern oyster","NC_035784.1",63.294494,"monocarboxylate transporter 13-like- transcript variant X3",NA,6,3360,1308,3254,NA,NA,6
"LOC111112551","LOC111112551","LOC111112551",NA,"protein_coding","Eastern oyster","NC_035788.1",63.378706,"T-box transcription factor mls-1-like- transcript variant X2",NA,2,11389,1032,11389,NA,NA,8
"LOC111127323","LOC111127323","LOC111127323",NA,"protein_coding","Eastern oyster","NC_035780.1",63.435189,NA,NA,1,7523,1524,7523,NA,NA,14
"LOC111135893","LOC111135893","LOC111135893",NA,"protein_coding","Eastern oyster","NC_035784.1",63.465976,"uncharacterized LOC111135893",NA,1,16212,2298,16212,NA,NA,4
"LOC111127016","LOC111127016","LOC111127016",NA,"protein_coding","Eastern oyster","NC_035782.1",63.543027,"toll-like receptor 13",NA,1,9090,2136,9090,NA,NA,2
"LOC111137313","LOC111137313","LOC111137313",NA,"protein_coding","Eastern oyster","NC_035784.1",63.686827,"homeobox protein aristaless-like",NA,1,5252,993,5252,NA,NA,4
"LOC111131784","LOC111131784","LOC111131784",NA,"protein_coding","Eastern oyster","NC_035780.1",63.718533,"caprin-1-like- transcript variant X2",NA,2,8174,1786,8173,NA,NA,11
"LOC111099143","LOC111099143","LOC111099143",NA,"protein_coding","Eastern oyster","NC_035780.1",63.727038,"glyceraldehyde-3-phosphate dehydrogenase-like",NA,1,1319,1008,1319,NA,NA,1
"LOC111128934","LOC111128934","LOC111128934",NA,"protein_coding","Eastern oyster","NC_035780.1",63.731944,"transcription regulator protein BACH1-like- transcript variant X1",NA,2,3211,1044,3202,NA,NA,3
"LOC111135239","LOC111135239","LOC111135239",NA,"protein_coding","Eastern oyster","NC_035784.1",63.7535,"buccalin-like- transcript variant X2",NA,4,14319,753,5540,NA,NA,3
"LOC111134722","LOC111134722","LOC111134722",NA,"protein_coding","Eastern oyster","NC_035784.1",63.87116,"collagen alpha-2(IV) chain-like",NA,1,23968,5292,23968,NA,NA,40
"LOC111135447","LOC111135447","LOC111135447",NA,"protein_coding","Eastern oyster","NC_035780.1",63.885753,"uncharacterized LOC111135447",NA,1,1713,1131,1713,NA,NA,1
"LOC111134721","LOC111134721","LOC111134721",NA,"protein_coding","Eastern oyster","NC_035784.1",63.895679,"collagen alpha-2(IV) chain-like",NA,1,30004,5403,30004,NA,NA,39
"LOC111137277","LOC111137277","LOC111137277",NA,"protein_coding","Eastern oyster","NC_035784.1",63.929143,"solute carrier family 22 member 4-like- transcript variant X2",NA,3,10233,1584,9746,NA,NA,9
"LOC111134558","LOC111134558","LOC111134558",NA,"protein_coding","Eastern oyster","NC_035784.1",63.97483,"alpha-1-2-mannosyltransferase ALG9-like",NA,1,12713,1791,12713,NA,NA,17
"LOC111122555","LOC111122555","LOC111122555",NA,"protein_coding","Eastern oyster","NC_035782.1",64.002831,"ankyrin-1-like",NA,1,1785,1455,1785,NA,NA,2
"LOC111113431","LOC111113431","LOC111113431",NA,"protein_coding","Eastern oyster","NC_035780.1",64.087264,"uncharacterized LOC111113431",NA,1,19587,1749,19587,NA,NA,22
"LOC111122597","LOC111122597","LOC111122597",NA,"protein_coding","Eastern oyster","NC_035782.1",64.089935,"transmembrane protein 33-like",NA,1,6541,822,6541,NA,NA,8
"LOC111136922","LOC111136922","LOC111136922",NA,"protein_coding","Eastern oyster","NC_035784.1",64.376767,"spermatogenesis-associated protein 24-like",NA,1,5680,729,5680,NA,NA,6
"LOC111135363","LOC111135363","LOC111135363",NA,"protein_coding","Eastern oyster","NC_035784.1",64.480417,"5-hydroxytryptamine receptor 4-like- transcript variant X1",NA,11,17901,1140,7690,NA,NA,2
"LOC111123652","LOC111123652","LOC111123652",NA,"protein_coding","Eastern oyster","NC_035780.1",64.713073,"serine/arginine repetitive matrix protein 1-like- transcript variant X2",NA,2,7330,2170,5108,NA,NA,2
"LOC111132107","LOC111132107","LOC111132107",NA,"protein_coding","Eastern oyster","NC_035784.1",64.716888,"prominin-1-A-like- transcript variant X6",NA,7,90837,2711,44721,NA,NA,28
"LOC111137625","LOC111137625","LOC111137625",NA,"protein_coding","Eastern oyster","NC_035784.1",64.822281,"ctenidin-1-like",NA,1,1813,336,1813,NA,NA,4
"LOC111126211","LOC111126211","LOC111126211",NA,"protein_coding","Eastern oyster","NC_035782.1",65.210072,"complex III assembly factor LYRM7-like",NA,1,5394,378,5394,NA,NA,5
"LOC111135070","LOC111135070","LOC111135070",NA,"protein_coding","Eastern oyster","NC_035784.1",65.249114,"M-phase inducer phosphatase-like- transcript variant X2",NA,2,18968,1863,18968,NA,NA,16
"LOC111133758","LOC111133758","LOC111133758",NA,"protein_coding","Eastern oyster","NC_035784.1",65.269343,"polycomb group RING finger protein 1-like",NA,1,6491,723,6491,NA,NA,8
"LOC111138066","LOC111138066","LOC111138066",NA,"protein_coding","Eastern oyster","NC_035784.1",65.373497,"cysteine protease ATG4B-like",NA,1,9172,1221,9172,NA,NA,12
"LOC111123751","LOC111123751","LOC111123751",NA,"protein_coding","Eastern oyster","NC_035782.1",65.380264,"ubiquitin-conjugating enzyme E2-22 kDa-like",NA,1,8214,600,8214,NA,NA,6
"LOC111109806","LOC111109806","LOC111109806",NA,"protein_coding","Eastern oyster","NC_035787.1",65.486456,"zinc finger CCCH-type with G patch domain-containing protein-like",NA,1,1956,1647,1956,NA,NA,1
"LOC111134260","LOC111134260","LOC111134260",NA,"protein_coding","Eastern oyster","NC_035784.1",65.68305,"spermine oxidase-like",NA,1,11882,1464,11882,NA,NA,5
"LOC111137543","LOC111137543","LOC111137543",NA,"protein_coding","Eastern oyster","NC_035784.1",65.699379,"LRP2-binding protein-like",NA,1,11850,1038,11850,NA,NA,8
"LOC111113393","LOC111113393","LOC111113393",NA,"protein_coding","Eastern oyster","NC_035788.1",65.738489,"uncharacterized LOC111113393",NA,1,3861,342,3861,NA,NA,6
"LOC111136669","LOC111136669","LOC111136669",NA,"protein_coding","Eastern oyster","NC_035784.1",65.824048,"myosin-IIIb-like- transcript variant X10",NA,11,48423,6379,47173,NA,NA,40
"LOC111134680","LOC111134680","LOC111134680",NA,"protein_coding","Eastern oyster","NC_035784.1",65.883046,"endoplasmic reticulum-Golgi intermediate compartment protein 1-like",NA,1,6949,873,6949,NA,NA,9
"LOC111134833","LOC111134833","LOC111134833",NA,"protein_coding","Eastern oyster","NC_035784.1",65.918538,"xaa-Pro aminopeptidase 1-like",NA,1,8626,1851,8626,NA,NA,22
"LOC111134834","LOC111134834","LOC111134834",NA,"protein_coding","Eastern oyster","NC_035784.1",65.926996,"galactoside 2-alpha-L-fucosyltransferase 2-like- transcript variant X2",NA,2,7739,957,7559,NA,NA,2
"LOC111137572","LOC111137572","LOC111137572",NA,"protein_coding","Eastern oyster","NC_035784.1",65.97067,"zinc finger protein 24-like- transcript variant X1",NA,2,2008,1359,1962,NA,NA,2
"LOC111138282","LOC111138282","LOC111138282",NA,"protein_coding","Eastern oyster","NC_035784.1",66.076076,"zinc finger protein SNAI2-like",NA,1,7078,1023,7078,NA,NA,2
"LOC111135241","LOC111135241","LOC111135241",NA,"protein_coding","Eastern oyster","NC_035784.1",66.28442,"cell wall protein DAN4-like- transcript variant X1",NA,3,18042,6041,18042,NA,NA,23
"LOC111135911","LOC111135911","LOC111135911",NA,"protein_coding","Eastern oyster","NC_035784.1",66.325187,"myoferlin-like- transcript variant X16",NA,19,46834,6324,46406,NA,NA,56
"LOC111136903","LOC111136903","LOC111136903",NA,"protein_coding","Eastern oyster","NC_035784.1",66.374571,"uncharacterized LOC111136903- transcript variant X3",NA,7,10661,2963,10231,NA,NA,12
"LOC111134464","LOC111134464","LOC111134464",NA,"protein_coding","Eastern oyster","NC_035784.1",66.390842,"fibroblast growth factor receptor-like 1- transcript variant X3",NA,5,28961,1505,26425,NA,NA,8
"LOC111134501","LOC111134501","LOC111134501",NA,"protein_coding","Eastern oyster","NC_035784.1",66.439282,"protein CWC15 homolog A-like- transcript variant X4",NA,4,4913,657,4873,NA,NA,7
"LOC111136074","LOC111136074","LOC111136074",NA,"protein_coding","Eastern oyster","NC_035784.1",66.54286,"heparan-sulfate 6-O-sulfotransferase 2-like",NA,1,8717,1083,8717,NA,NA,2
"LOC111135346","LOC111135346","LOC111135346",NA,"protein_coding","Eastern oyster","NC_035784.1",66.565492,"leucine-rich repeat-containing protein 63-like- transcript variant X1",NA,2,5179,1920,5094,NA,NA,11
"LOC111127332","LOC111127332","LOC111127332",NA,"protein_coding","Eastern oyster","NC_035782.1",66.648611,"temptin-like",NA,1,1526,411,1526,NA,NA,3
"LOC111134542","LOC111134542","LOC111134542",NA,"protein_coding","Eastern oyster","NC_035784.1",66.679225,"uncharacterized LOC111134542",NA,1,13283,1500,13283,NA,NA,5
"LOC111127325","LOC111127325","LOC111127325",NA,"protein_coding","Eastern oyster","NC_035782.1",66.712545,"beclin-1-like",NA,1,7208,1329,7208,NA,NA,16
"LOC111134553","LOC111134553","LOC111134553",NA,"protein_coding","Eastern oyster","NC_035784.1",66.72637,"perlucin-like",NA,1,7164,465,7164,NA,NA,5
"LOC111123975","LOC111123975","LOC111123975",NA,"protein_coding","Eastern oyster","NC_035782.1",66.982091,NA,NA,1,16786,1818,16786,NA,NA,19
"LOC111134548","LOC111134548","LOC111134548",NA,"protein_coding","Eastern oyster","NC_035784.1",66.996484,"zinc finger protein 648-like",NA,1,3955,888,3955,NA,NA,2
"LOC111134529","LOC111134529","LOC111134529",NA,"protein_coding","Eastern oyster","NC_035784.1",67.04403,"transient receptor potential cation channel subfamily M member 8-like",NA,1,24622,4455,24622,NA,NA,32
"LOC111134531","LOC111134531","LOC111134531",NA,"protein_coding","Eastern oyster","NC_035784.1",67.071501,"transcription elongation regulator 1-like",NA,1,11719,2946,11719,NA,NA,21
"LOC111134544","LOC111134544","LOC111134544",NA,"protein_coding","Eastern oyster","NC_035784.1",67.083392,"phosphatidylinositol 4-kinase type 2-alpha-like- transcript variant X1",NA,3,13835,1280,12663,NA,NA,9
"LOC111134536","LOC111134536","LOC111134536",NA,"protein_coding","Eastern oyster","NC_035784.1",67.113126,"protein CREBRF homolog- transcript variant X2",NA,3,10985,1978,9602,NA,NA,7
"LOC111134546","LOC111134546","LOC111134546",NA,"protein_coding","Eastern oyster","NC_035784.1",67.160099,"serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit C-like",NA,1,8009,1011,8009,NA,NA,5
"LOC111123431","LOC111123431","LOC111123431",NA,"protein_coding","Eastern oyster","NC_035782.1",67.176632,NA,NA,1,29687,5067,29687,NA,NA,40
"LOC111137342","LOC111137342","LOC111137342",NA,"protein_coding","Eastern oyster","NC_035784.1",67.184,"uncharacterized LOC111137342",NA,1,4791,1326,4791,NA,NA,4
"LOC111136616","LOC111136616","LOC111136616",NA,"protein_coding","Eastern oyster","NC_035784.1",67.190078,"cilia- and flagella-associated protein 99-like- transcript variant X2",NA,4,24089,1936,23602,NA,NA,19
"LOC111132192","LOC111132192","LOC111132192",NA,"protein_coding","Eastern oyster","NC_035784.1",67.216127,"uncharacterized protein ZK1073.1-like- transcript variant X1",NA,5,28041,1073,27738,NA,NA,14
"LOC111122825","LOC111122825","LOC111122825",NA,"protein_coding","Eastern oyster","NC_035782.1",67.216551,NA,NA,1,1137,324,1137,NA,NA,2
