"Pasted","Symbol","Ensembl Gene ID","Entrez","Type","Species","Chr","Position (Mbp)","Description","percentage_gc_content","transcript_count","genomeSpan","cds_length","transcript_length","FiveUTR","ThreeUTR","nExons"
"LOC111127458","LOC111127458","LOC111127458",NA,"protein_coding","Eastern oyster","NC_035782.1",39.47465,NA,NA,1,20122,1671,20122,NA,NA,15
"LOC111125308","LOC111125308","LOC111125308",NA,"protein_coding","Eastern oyster","NC_035782.1",39.495856,"uncharacterized LOC111125308- transcript variant X3",NA,4,12987,534,12985,NA,NA,6
"LOC111125881","LOC111125881","LOC111125881",NA,"protein_coding","Eastern oyster","NC_035782.1",39.511872,"protein AAR2 homolog- transcript variant X1",NA,3,5489,1211,4985,NA,NA,5
"LOC111127046","LOC111127046","LOC111127046",NA,"protein_coding","Eastern oyster","NC_035782.1",39.551181,"T-box transcription factor mls-1-like- transcript variant X2",NA,5,6112,1084,4454,NA,NA,8
"LOC111127045","LOC111127045","LOC111127045",NA,"protein_coding","Eastern oyster","NC_035782.1",39.55938,"T-box-containing protein TBX6L-like",NA,1,4888,1404,4888,NA,NA,11
"LOC111123699","LOC111123699","LOC111123699",NA,"protein_coding","Eastern oyster","NC_035782.1",39.577914,"T-box transcription factor TBX20-like- transcript variant X2",NA,2,13502,1496,13270,NA,NA,12
"LOC111125842","LOC111125842","LOC111125842",NA,"protein_coding","Eastern oyster","NC_035782.1",39.599491,"von Willebrand factor C domain-containing protein 2-like",NA,1,744,426,744,NA,NA,2
"LOC111125841","LOC111125841","LOC111125841",NA,"protein_coding","Eastern oyster","NC_035782.1",39.602955,"von Willebrand factor C domain-containing protein 2-like",NA,1,819,426,819,NA,NA,2
"LOC111123254","LOC111123254","LOC111123254",NA,"protein_coding","Eastern oyster","NC_035782.1",39.605706,"N-acetylneuraminate lyase B-like",NA,1,8263,945,8263,NA,NA,10
"LOC111099091","LOC111099091","LOC111099091",NA,"protein_coding","Eastern oyster","NC_035784.1",39.791205,"uncharacterized LOC111099091",NA,1,5224,1185,5224,NA,NA,10
"LOC111138080","LOC111138080","LOC111138080",NA,"protein_coding","Eastern oyster","NC_035784.1",39.810258,"proline-rich protein 11-like- transcript variant X2",NA,2,4251,1023,4251,NA,NA,10
"LOC111133497","LOC111133497","LOC111133497",NA,"protein_coding","Eastern oyster","NC_035784.1",39.899662,"ester hydrolase C11orf54 homolog",NA,1,5316,939,5316,NA,NA,9
"LOC111111773","LOC111111773","LOC111111773",NA,"protein_coding","Eastern oyster","NC_035780.1",40.024848,"golgin subfamily A member 6-like protein 4- transcript variant X1",NA,2,12002,1512,12002,NA,NA,13
"LOC111104460","LOC111104460","LOC111104460",NA,"protein_coding","Eastern oyster","NC_035786.1",40.043019,NA,NA,1,1507,1188,1507,NA,NA,3
"LOC111126799","LOC111126799","LOC111126799",NA,"protein_coding","Eastern oyster","NC_035780.1",40.129872,"adhesion G protein-coupled receptor E1-like- transcript variant X1",NA,2,16261,954,15636,NA,NA,14
"LOC111118263","LOC111118263","LOC111118263",NA,"protein_coding","Eastern oyster","NC_035781.1",40.22469,NA,NA,1,3519,576,3519,NA,NA,8
"LOC111119639","LOC111119639","LOC111119639",NA,"protein_coding","Eastern oyster","NC_035781.1",40.25655,NA,NA,1,7698,1344,7698,NA,NA,12
"LOC111113216","LOC111113216","LOC111113216",NA,"protein_coding","Eastern oyster","NC_035780.1",40.375909,"myomodulin neuropeptides 2-like",NA,1,10888,738,10888,NA,NA,2
"LOC111101782","LOC111101782","LOC111101782",NA,"protein_coding","Eastern oyster","NC_035780.1",40.43837,"uncharacterized LOC111101782",NA,1,3213,282,3213,NA,NA,3
"LOC111119180","LOC111119180","LOC111119180",NA,"protein_coding","Eastern oyster","NC_035781.1",40.487457,"uncharacterized LOC111119180",NA,1,3439,486,3439,NA,NA,4
"LOC111129930","LOC111129930","LOC111129930",NA,"protein_coding","Eastern oyster","NC_035783.1",40.506855,"GTPase IMAP family member 4-like- transcript variant X2",NA,3,8147,868,7532,NA,NA,3
"LOC111134589","LOC111134589","LOC111134589",NA,"protein_coding","Eastern oyster","NC_035784.1",40.530017,"sodium- and chloride-dependent glycine transporter 1-like- transcript variant X1",NA,2,15440,1836,15440,NA,NA,14
"LOC111134006","LOC111134006","LOC111134006",NA,"protein_coding","Eastern oyster","NC_035784.1",40.550127,"uncharacterized LOC111134006- transcript variant X5",NA,5,7160,354,4607,NA,NA,4
"LOC111130852","LOC111130852","LOC111130852",NA,"protein_coding","Eastern oyster","NC_035783.1",40.620953,"protein max-like- transcript variant X1",NA,4,10469,466,10464,NA,NA,4
"LOC111126747","LOC111126747","LOC111126747",NA,"protein_coding","Eastern oyster","NC_035782.1",40.703836,"insoluble matrix shell protein 5-like",NA,1,2714,429,2714,NA,NA,4
"LOC111131316","LOC111131316","LOC111131316",NA,"protein_coding","Eastern oyster","NC_035783.1",40.705653,"cysteine proteinase inhibitor 8-like",NA,1,731,408,731,NA,NA,3
"LOC111134031","LOC111134031","LOC111134031",NA,"protein_coding","Eastern oyster","NC_035780.1",40.765337,"RUN domain-containing protein 1-like- transcript variant X3",NA,5,124041,1853,112507,NA,NA,16
"LOC111138214","LOC111138214","LOC111138214",NA,"protein_coding","Eastern oyster","NC_035784.1",40.765967,"venom protein 164-like",NA,1,1707,339,1707,NA,NA,4
"LOC111136974","LOC111136974","LOC111136974",NA,"protein_coding","Eastern oyster","NC_035784.1",41.119131,"cytochrome P450 2B5-like- transcript variant X1",NA,2,4376,1464,4376,NA,NA,8
"LOC111128425","LOC111128425","LOC111128425",NA,"protein_coding","Eastern oyster","NC_035783.1",41.469699,"tyrosyl-DNA phosphodiesterase 1-like- transcript variant X3",NA,4,6731,1986,6624,NA,NA,15
"LOC111131332","LOC111131332","LOC111131332",NA,"protein_coding","Eastern oyster","NC_035783.1",41.480574,"uncharacterized LOC111131332",NA,1,2078,1659,2078,NA,NA,2
"LOC111138405","LOC111138405","LOC111138405",NA,"protein_coding","Eastern oyster","NC_035784.1",41.489751,"uncharacterized LOC111138405",NA,1,7929,756,7929,NA,NA,7
"LOC111100963","LOC111100963","LOC111100963",NA,"protein_coding","Eastern oyster","NC_035785.1",41.571391,"uncharacterized protein C11orf70 homolog",NA,1,5646,789,5646,NA,NA,7
"LOC111124769","LOC111124769","LOC111124769",NA,"protein_coding","Eastern oyster","NC_035780.1",41.591542,"palmitoyltransferase ZDHHC17-like- transcript variant X2",NA,2,88262,1756,88262,NA,NA,14
"LOC111132990","LOC111132990","LOC111132990",NA,"protein_coding","Eastern oyster","NC_035784.1",41.621401,"serine/arginine repetitive matrix protein 2-like- transcript variant X6",NA,7,34191,7776,28937,NA,NA,29
"LOC111136557","LOC111136557","LOC111136557",NA,"protein_coding","Eastern oyster","NC_035784.1",41.66361,"NADPH--cytochrome P450 reductase-like",NA,1,10735,2019,10735,NA,NA,15
"LOC111116352","LOC111116352","LOC111116352",NA,"protein_coding","Eastern oyster","NC_035780.1",41.738232,"zinc finger CCCH domain-containing protein 11A-like- transcript variant X5",NA,15,95554,2627,95499,NA,NA,20
"LOC111105074","LOC111105074","LOC111105074",NA,"protein_coding","Eastern oyster","NC_035786.1",41.811242,"uncharacterized LOC111105074",NA,1,2133,1746,2133,NA,NA,2
"LOC111131392","LOC111131392","LOC111131392",NA,"protein_coding","Eastern oyster","NC_035780.1",41.851789,"CD82 antigen-like",NA,1,34798,780,34798,NA,NA,9
"LOC111129926","LOC111129926","LOC111129926",NA,"protein_coding","Eastern oyster","NC_035783.1",41.906023,"6-pyruvoyl tetrahydrobiopterin synthase-like",NA,1,8312,429,8312,NA,NA,6
"LOC111136014","LOC111136014","LOC111136014",NA,"protein_coding","Eastern oyster","NC_035780.1",42.011653,"stromal cell-derived factor 2-like",NA,1,10567,669,10567,NA,NA,6
"LOC111123451","LOC111123451","LOC111123451",NA,"protein_coding","Eastern oyster","NC_035782.1",42.132819,NA,NA,1,16173,2253,16173,NA,NA,10
"LOC111126254","LOC111126254","LOC111126254",NA,"protein_coding","Eastern oyster","NC_035780.1",42.155469,"uncharacterized LOC111126254",NA,1,2880,399,2880,NA,NA,5
"LOC111126222","LOC111126222","LOC111126222",NA,"protein_coding","Eastern oyster","NC_035780.1",42.178577,"zinc transporter ZIP6-like- transcript variant X2",NA,2,12796,1914,11799,NA,NA,9
"LOC111126262","LOC111126262","LOC111126262",NA,"protein_coding","Eastern oyster","NC_035780.1",42.271663,"zinc transporter ZIP6-like",NA,1,1898,309,1898,NA,NA,2
"LOC111105529","LOC111105529","LOC111105529",NA,"protein_coding","Eastern oyster","NC_035786.1",42.328902,NA,NA,1,2559,1086,2559,NA,NA,4
"LOC111103449","LOC111103449","LOC111103449",NA,"protein_coding","Eastern oyster","NC_035786.1",42.429764,"neuronal acetylcholine receptor subunit alpha-6-like",NA,1,5610,1341,5610,NA,NA,7
"LOC111129966","LOC111129966","LOC111129966",NA,"protein_coding","Eastern oyster","NC_035783.1",42.542495,"thyrotroph embryonic factor-like",NA,1,7922,1038,7922,NA,NA,2
"LOC111132188","LOC111132188","LOC111132188",NA,"protein_coding","Eastern oyster","NC_035784.1",42.599905,"uncharacterized LOC111132188- transcript variant X4",NA,5,8429,1630,8425,NA,NA,15
"LOC111103597","LOC111103597","LOC111103597",NA,"protein_coding","Eastern oyster","NC_035780.1",42.638329,"uncharacterized LOC111103597",NA,1,3355,870,3355,NA,NA,6
"LOC111121435","LOC111121435","LOC111121435",NA,"protein_coding","Eastern oyster","NC_035780.1",42.702319,"cyclin-dependent kinase 2-like",NA,1,8613,900,8613,NA,NA,8
"LOC111130034","LOC111130034","LOC111130034",NA,"protein_coding","Eastern oyster","NC_035783.1",42.774957,NA,NA,1,68542,1680,68542,NA,NA,12
"LOC111120320","LOC111120320","LOC111120320",NA,"protein_coding","Eastern oyster","NC_035781.1",42.97334,NA,NA,1,64198,7251,64198,NA,NA,35
"LOC111104702","LOC111104702","LOC111104702",NA,"protein_coding","Eastern oyster","NC_035786.1",43.075398,NA,NA,1,7359,1242,7359,NA,NA,15
"LOC111102892","LOC111102892","LOC111102892",NA,"protein_coding","Eastern oyster","NC_035786.1",43.084433,"uncharacterized LOC111102892",NA,1,5425,771,5425,NA,NA,8
"LOC111101306","LOC111101306","LOC111101306",NA,"protein_coding","Eastern oyster","NC_035785.1",43.10551,"neuronal acetylcholine receptor subunit beta-3-like",NA,1,3249,1263,3249,NA,NA,2
"LOC111127801","LOC111127801","LOC111127801",NA,"protein_coding","Eastern oyster","NC_035783.1",43.110723,"kelch domain-containing protein 2-like- transcript variant X2",NA,2,7521,1708,7521,NA,NA,11
"LOC111119838","LOC111119838","LOC111119838",NA,"protein_coding","Eastern oyster","NC_035781.1",43.119401,NA,NA,1,9366,2073,9366,NA,NA,15
"LOC111134048","LOC111134048","LOC111134048",NA,"protein_coding","Eastern oyster","NC_035784.1",43.119969,"uncharacterized LOC111134048- transcript variant X2",NA,2,2369,1046,2288,NA,NA,2
"LOC111127848","LOC111127848","LOC111127848",NA,"protein_coding","Eastern oyster","NC_035783.1",43.148763,"steroid hormone receptor ERR2-like- transcript variant X2",NA,8,51605,1342,27637,NA,NA,7
"LOC111100165","LOC111100165","LOC111100165",NA,"protein_coding","Eastern oyster","NC_035785.1",43.216714,"mediator of RNA polymerase II transcription subunit 12-like protein- transcript variant X2",NA,4,50148,6234,50148,NA,NA,42
"LOC111118492","LOC111118492","LOC111118492",NA,"protein_coding","Eastern oyster","NC_035781.1",43.244796,NA,NA,1,15885,3306,15885,NA,NA,29
"LOC111131178","LOC111131178","LOC111131178",NA,"protein_coding","Eastern oyster","NC_035783.1",43.39174,NA,NA,1,56927,5931,56927,NA,NA,34
"LOC111120325","LOC111120325","LOC111120325",NA,"protein_coding","Eastern oyster","NC_035781.1",43.394745,"uncharacterized LOC111120325",NA,1,7344,432,7344,NA,NA,5
"LOC111136326","LOC111136326","LOC111136326",NA,"protein_coding","Eastern oyster","NC_035784.1",43.408238,"uncharacterized LOC111136326- transcript variant X2",NA,3,12340,3256,12338,NA,NA,10
"LOC111137331","LOC111137331","LOC111137331",NA,"protein_coding","Eastern oyster","NC_035784.1",43.4452,"uncharacterized LOC111137331",NA,1,5024,492,5024,NA,NA,3
"LOC111132133","LOC111132133","LOC111132133",NA,"protein_coding","Eastern oyster","NC_035784.1",43.468049,"uncharacterized protein C3orf38 homolog- transcript variant X1",NA,2,10646,1020,10646,NA,NA,3
"LOC111133520","LOC111133520","LOC111133520",NA,"protein_coding","Eastern oyster","NC_035784.1",43.543887,"toll-like receptor 6",NA,1,1803,1797,1803,NA,NA,1
"LOC111102719","LOC111102719","LOC111102719",NA,"protein_coding","Eastern oyster","NC_035786.1",43.577714,"uncharacterized LOC111102719- transcript variant X2",NA,4,18905,1137,14878,NA,NA,2
"LOC111136469","LOC111136469","LOC111136469",NA,"protein_coding","Eastern oyster","NC_035784.1",43.650021,"phosphatidylinositol glycan anchor biosynthesis class U protein-like- transcript variant X2",NA,2,8468,1320,7839,NA,NA,12
"LOC111136615","LOC111136615","LOC111136615",NA,"protein_coding","Eastern oyster","NC_035784.1",43.668472,"nuclear pore complex protein Nup93-like- transcript variant X1",NA,2,21009,2505,21002,NA,NA,23
"LOC111123502","LOC111123502","LOC111123502",NA,"protein_coding","Eastern oyster","NC_035782.1",43.698423,"uncharacterized LOC111123502",NA,1,11646,1602,11646,NA,NA,16
"LOC111101289","LOC111101289","LOC111101289",NA,"protein_coding","Eastern oyster","NC_035785.1",43.790554,"relaxin receptor 2-like",NA,1,8282,3246,8282,NA,NA,9
"LOC111133379","LOC111133379","LOC111133379",NA,"protein_coding","Eastern oyster","NC_035784.1",43.82098,"H(+)/Cl(-) exchange transporter 7-like- transcript variant X3",NA,9,46701,2528,33387,NA,NA,23
"LOC111133384","LOC111133384","LOC111133384",NA,"protein_coding","Eastern oyster","NC_035784.1",43.879765,"guanine nucleotide-binding protein G(s) subunit alpha-like",NA,1,22387,1137,22387,NA,NA,11
"LOC111133386","LOC111133386","LOC111133386",NA,"protein_coding","Eastern oyster","NC_035784.1",43.94031,"putative methyltransferase DDB_G0268948",NA,1,4114,867,4114,NA,NA,6
"LOC111133387","LOC111133387","LOC111133387",NA,"protein_coding","Eastern oyster","NC_035784.1",43.944952,"galactose-specific lectin nattectin-like",NA,1,4578,501,4578,NA,NA,5
"LOC111108559","LOC111108559","LOC111108559",NA,"protein_coding","Eastern oyster","NC_035787.1",44.199959,"GTPase IMAP family member 7-like",NA,1,2794,1143,2794,NA,NA,2
"LOC111131275","LOC111131275","LOC111131275",NA,"protein_coding","Eastern oyster","NC_035783.1",44.247314,NA,NA,1,1939,603,1939,NA,NA,3
"LOC111119072","LOC111119072","LOC111119072",NA,"protein_coding","Eastern oyster","NC_035781.1",44.635034,"tyrosine-protein kinase SRK2-like- transcript variant X1",NA,4,20297,1552,19337,NA,NA,12
"LOC111134941","LOC111134941","LOC111134941",NA,"protein_coding","Eastern oyster","NC_035784.1",44.685869,"inactive pancreatic lipase-related protein 1-like",NA,1,9268,1053,9268,NA,NA,6
"LOC111138000","LOC111138000","LOC111138000",NA,"protein_coding","Eastern oyster","NC_035784.1",44.723686,"LIM/homeobox protein Awh-like",NA,1,4290,837,4290,NA,NA,5
"LOC111122161","LOC111122161","LOC111122161",NA,"protein_coding","Eastern oyster","NC_035781.1",44.751361,"uncharacterized LOC111122161",NA,1,6034,1332,6034,NA,NA,12
"LOC111138189","LOC111138189","LOC111138189",NA,"protein_coding","Eastern oyster","NC_035784.1",44.872841,"uncharacterized LOC111138189",NA,1,2157,387,2157,NA,NA,4
"LOC111137299","LOC111137299","LOC111137299",NA,"protein_coding","Eastern oyster","NC_035784.1",44.875515,"b(0-+)-type amino acid transporter 1-like- transcript variant X2",NA,2,13942,1425,13941,NA,NA,12
"LOC111121777","LOC111121777","LOC111121777",NA,"protein_coding","Eastern oyster","NC_035781.1",44.876915,"protein fem-1 homolog CG6966-like",NA,1,19597,2085,19597,NA,NA,2
"LOC111131561","LOC111131561","LOC111131561",NA,"protein_coding","Eastern oyster","NC_035783.1",44.880355,NA,NA,1,9832,1116,9832,NA,NA,7
"LOC111136597","LOC111136597","LOC111136597",NA,"protein_coding","Eastern oyster","NC_035784.1",44.89993,"poly [ADP-ribose] polymerase 2-like- transcript variant X1",NA,2,35605,2223,35605,NA,NA,18
"LOC111134370","LOC111134370","LOC111134370",NA,"protein_coding","Eastern oyster","NC_035780.1",44.912669,"uncharacterized LOC111134370",NA,1,3870,1446,3870,NA,NA,7
"LOC111133449","LOC111133449","LOC111133449",NA,"protein_coding","Eastern oyster","NC_035784.1",44.965134,"D-aspartate oxidase-like",NA,1,44862,1023,44862,NA,NA,9
"LOC111121516","LOC111121516","LOC111121516",NA,"protein_coding","Eastern oyster","NC_035781.1",45.09276,"uncharacterized LOC111121516",NA,1,5484,1164,5484,NA,NA,8
"LOC111120338","LOC111120338","LOC111120338",NA,"protein_coding","Eastern oyster","NC_035781.1",45.197296,"RYamide receptor-like",NA,1,17823,1098,17823,NA,NA,2
"LOC111131050","LOC111131050","LOC111131050",NA,"protein_coding","Eastern oyster","NC_035783.1",45.203338,"protein-L-isoaspartate(D-aspartate) O-methyltransferase-like- transcript variant X3",NA,3,14512,750,14512,NA,NA,7
"LOC111106650","LOC111106650","LOC111106650",NA,"protein_coding","Eastern oyster","NC_035787.1",45.25136,"AT-rich binding protein-like- transcript variant X1",NA,3,4193,766,4182,NA,NA,6
"LOC111131783","LOC111131783","LOC111131783",NA,"protein_coding","Eastern oyster","NC_035783.1",45.254179,"uncharacterized LOC111131783",NA,1,13857,531,13857,NA,NA,4
"LOC111131563","LOC111131563","LOC111131563",NA,"protein_coding","Eastern oyster","NC_035780.1",45.311955,"troponin T-like- transcript variant X3",NA,16,18366,985,17058,NA,NA,14
"LOC111129020","LOC111129020","LOC111129020",NA,"protein_coding","Eastern oyster","NC_035783.1",45.481253,"uncharacterized LOC111129020- transcript variant X3",NA,3,5437,747,5366,NA,NA,4
"LOC111138069","LOC111138069","LOC111138069",NA,"protein_coding","Eastern oyster","NC_035784.1",45.496406,"sphingomyelin phosphodiesterase 3-like- transcript variant X1",NA,5,5725,1363,5560,NA,NA,7
"LOC111101603","LOC111101603","LOC111101603",NA,"protein_coding","Eastern oyster","NC_035780.1",45.526655,"testicular haploid expressed gene protein-like- transcript variant X1",NA,6,13100,843,12266,NA,NA,7
"LOC111130667","LOC111130667","LOC111130667",NA,"protein_coding","Eastern oyster","NC_035783.1",45.608688,"fumarate hydratase- mitochondrial-like",NA,1,19894,1395,19894,NA,NA,9
"LOC111125164","LOC111125164","LOC111125164",NA,"protein_coding","Eastern oyster","NC_035782.1",45.67691,"heat shock 70 kDa protein 12B-like",NA,1,6450,1743,6450,NA,NA,5
"LOC111105762","LOC111105762","LOC111105762",NA,"protein_coding","Eastern oyster","NC_035787.1",45.896562,"traB domain-containing protein-like",NA,1,7062,1143,7062,NA,NA,10
"LOC111118626","LOC111118626","LOC111118626",NA,"protein_coding","Eastern oyster","NC_035781.1",46.149846,"bone morphogenetic protein 2-like",NA,1,2091,960,2091,NA,NA,3
"LOC111106484","LOC111106484","LOC111106484",NA,"protein_coding","Eastern oyster","NC_035787.1",46.165706,"uncharacterized LOC111106484",NA,1,1577,450,1577,NA,NA,4
"LOC111121247","LOC111121247","LOC111121247",NA,"protein_coding","Eastern oyster","NC_035781.1",46.17591,"uncharacterized LOC111121247- transcript variant X2",NA,2,6487,2523,6483,NA,NA,10
"LOC111122250","LOC111122250","LOC111122250",NA,"protein_coding","Eastern oyster","NC_035781.1",46.254285,"protein DEK-like",NA,1,10169,1242,10169,NA,NA,12
"LOC111131429","LOC111131429","LOC111131429",NA,"protein_coding","Eastern oyster","NC_035783.1",46.37228,"caveolin-1-like",NA,1,964,390,964,NA,NA,2
"LOC111137314","LOC111137314","LOC111137314",NA,"protein_coding","Eastern oyster","NC_035784.1",46.406374,"cysteine-rich secretory protein LCCL domain-containing 2-like",NA,1,8222,882,8222,NA,NA,9
"LOC111126194","LOC111126194","LOC111126194",NA,"protein_coding","Eastern oyster","NC_035782.1",46.668644,"transcription factor AP-4-like",NA,1,3917,1053,3917,NA,NA,5
"LOC111130039","LOC111130039","LOC111130039",NA,"protein_coding","Eastern oyster","NC_035780.1",46.721514,"60S acidic ribosomal protein P0-like",NA,1,4362,945,4362,NA,NA,10
"LOC111114011","LOC111114011","LOC111114011",NA,"protein_coding","Eastern oyster","NC_035780.1",46.884935,"zinc finger protein 761-like- transcript variant X1",NA,2,4207,1610,4206,NA,NA,7
"LOC111120609","LOC111120609","LOC111120609",NA,"protein_coding","Eastern oyster","NC_035781.1",46.899992,"bone morphogenetic protein 3-like",NA,1,10682,1395,10682,NA,NA,3
"LOC111125535","LOC111125535","LOC111125535",NA,"protein_coding","Eastern oyster","NC_035782.1",46.901841,"prolyl 4-hydroxylase subunit alpha-3-like- transcript variant X3",NA,3,9661,1574,8897,NA,NA,14
"LOC111105890","LOC111105890","LOC111105890",NA,"protein_coding","Eastern oyster","NC_035787.1",46.918724,"histidine ammonia-lyase-like",NA,1,11474,1977,11474,NA,NA,21
"LOC111124549","LOC111124549","LOC111124549",NA,"protein_coding","Eastern oyster","NC_035782.1",47.493488,"protein cramped-like",NA,1,29125,2940,29125,NA,NA,20
"LOC111104292","LOC111104292","LOC111104292",NA,"protein_coding","Eastern oyster","NC_035786.1",47.724154,"uncharacterized LOC111104292",NA,1,3107,600,3107,NA,NA,3
"LOC111125089","LOC111125089","LOC111125089",NA,"protein_coding","Eastern oyster","NC_035782.1",47.837751,"sodium bicarbonate transporter-like protein 11- transcript variant X2",NA,5,29638,2681,27452,NA,NA,20
"LOC111120722","LOC111120722","LOC111120722",NA,"protein_coding","Eastern oyster","NC_035781.1",47.953573,"uncharacterized LOC111120722",NA,1,20249,5286,20249,NA,NA,23
"LOC111124623","LOC111124623","LOC111124623",NA,"protein_coding","Eastern oyster","NC_035782.1",47.999781,"sodium- and chloride-dependent glycine transporter 1-like",NA,1,10968,1842,10968,NA,NA,15
"LOC111130628","LOC111130628","LOC111130628",NA,"protein_coding","Eastern oyster","NC_035783.1",48.004587,"uncharacterized LOC111130628",NA,1,1890,396,1890,NA,NA,2
"LOC111124621","LOC111124621","LOC111124621",NA,"protein_coding","Eastern oyster","NC_035782.1",48.025608,"myosin heavy chain- striated muscle-like- transcript variant X4",NA,5,12966,5622,11975,NA,NA,27
"LOC111118735","LOC111118735","LOC111118735",NA,"protein_coding","Eastern oyster","NC_035781.1",48.082269,"opine dehydrogenase-like",NA,1,3329,1374,3329,NA,NA,2
"LOC111118392","LOC111118392","LOC111118392",NA,"protein_coding","Eastern oyster","NC_035781.1",48.142766,"uncharacterized LOC111118392",NA,1,6109,714,6109,NA,NA,5
"LOC111126875","LOC111126875","LOC111126875",NA,"protein_coding","Eastern oyster","NC_035782.1",48.258753,"tyrosine-protein kinase transmembrane receptor Ror-like- transcript variant X1",NA,4,40168,1564,30888,NA,NA,10
"LOC111120360","LOC111120360","LOC111120360",NA,"protein_coding","Eastern oyster","NC_035781.1",48.614452,"testis-specific serine/threonine-protein kinase 3-like",NA,1,861,861,861,NA,NA,1
"LOC111118432","LOC111118432","LOC111118432",NA,"protein_coding","Eastern oyster","NC_035781.1",48.617318,"clusterin-associated protein 1 homolog- transcript variant X2",NA,2,8229,1200,8228,NA,NA,12
"LOC111119634","LOC111119634","LOC111119634",NA,"protein_coding","Eastern oyster","NC_035781.1",49.106727,"sodium-coupled monocarboxylate transporter 1-like",NA,1,12274,1944,12274,NA,NA,15
"LOC111127019","LOC111127019","LOC111127019",NA,"protein_coding","Eastern oyster","NC_035782.1",49.129374,"acetylcholine receptor subunit beta-like",NA,1,19859,549,19859,NA,NA,6
"LOC111132422","LOC111132422","LOC111132422",NA,"protein_coding","Eastern oyster","NC_035784.1",49.401614,"uncharacterized LOC111132422",NA,1,3701,567,3701,NA,NA,5
"LOC111128384","LOC111128384","LOC111128384",NA,"protein_coding","Eastern oyster","NC_035783.1",49.531666,"CREB-regulated transcription coactivator 3-like",NA,1,6422,372,6422,NA,NA,2
"LOC111136737","LOC111136737","LOC111136737",NA,"protein_coding","Eastern oyster","NC_035784.1",49.570958,"uncharacterized LOC111136737",NA,1,6945,2112,6945,NA,NA,5
"LOC111119246","LOC111119246","LOC111119246",NA,"protein_coding","Eastern oyster","NC_035780.1",49.759636,"clumping factor A-like",NA,1,2027,987,2027,NA,NA,3
"LOC111103557","LOC111103557","LOC111103557",NA,"protein_coding","Eastern oyster","NC_035786.1",49.900463,"NADP-dependent malic enzyme-like",NA,1,7566,1827,7566,NA,NA,13
"LOC111126803","LOC111126803","LOC111126803",NA,"protein_coding","Eastern oyster","NC_035782.1",50.025464,"actin-related protein 5-like",NA,1,11259,2142,11259,NA,NA,19
"LOC111126804","LOC111126804","LOC111126804",NA,"protein_coding","Eastern oyster","NC_035782.1",50.048479,"influenza virus NS1A-binding protein-like- transcript variant X2",NA,5,21118,2076,15217,NA,NA,12
"LOC111120927","LOC111120927","LOC111120927",NA,"protein_coding","Eastern oyster","NC_035781.1",50.162055,"mitochondrial amidoxime-reducing component 1-like",NA,1,2823,948,2823,NA,NA,7
"LOC111118622","LOC111118622","LOC111118622",NA,"protein_coding","Eastern oyster","NC_035781.1",50.168839,"uncharacterized LOC111118622- transcript variant X1",NA,3,2335,1107,2185,NA,NA,3
"LOC111123090","LOC111123090","LOC111123090",NA,"protein_coding","Eastern oyster","NC_035782.1",50.487818,"sushi domain-containing protein 2-like- transcript variant X2",NA,2,15364,3231,15314,NA,NA,18
"LOC111122957","LOC111122957","LOC111122957",NA,"protein_coding","Eastern oyster","NC_035782.1",50.503623,"5-hydroxytryptamine receptor 1D-like",NA,1,2773,1434,2773,NA,NA,2
"LOC111124655","LOC111124655","LOC111124655",NA,"protein_coding","Eastern oyster","NC_035782.1",50.535904,"glutamate receptor 2-like",NA,1,8988,2823,8988,NA,NA,17
"LOC111121876","LOC111121876","LOC111121876",NA,"protein_coding","Eastern oyster","NC_035781.1",50.599271,"prosaposin-like",NA,1,15131,3015,15131,NA,NA,23
"LOC111104326","LOC111104326","LOC111104326",NA,"protein_coding","Eastern oyster","NC_035786.1",50.689171,"mucin-3A-like- transcript variant X1",NA,2,7507,3146,7502,NA,NA,3
"LOC111119516","LOC111119516","LOC111119516",NA,"protein_coding","Eastern oyster","NC_035781.1",50.736624,"uncharacterized LOC111119516- transcript variant X2",NA,2,12198,1434,12198,NA,NA,12
"LOC111122409","LOC111122409","LOC111122409",NA,"protein_coding","Eastern oyster","NC_035781.1",50.832312,"Ig-like V-type domain-containing protein FAM187A",NA,1,1965,1395,1965,NA,NA,2
"LOC111121921","LOC111121921","LOC111121921",NA,"protein_coding","Eastern oyster","NC_035781.1",50.838852,"protein rhomboid-like- transcript variant X2",NA,4,8784,912,5857,NA,NA,7
"LOC111126736","LOC111126736","LOC111126736",NA,"protein_coding","Eastern oyster","NC_035782.1",50.856712,"oligosaccharyltransferase complex subunit OSTC-like",NA,1,1312,447,1312,NA,NA,4
"LOC111128945","LOC111128945","LOC111128945",NA,"protein_coding","Eastern oyster","NC_035783.1",50.954922,"peripherin-2-like",NA,1,3316,1164,3316,NA,NA,5
"LOC111130416","LOC111130416","LOC111130416",NA,"protein_coding","Eastern oyster","NC_035783.1",50.980998,"SNW domain-containing protein 1-like",NA,1,4714,1605,4714,NA,NA,13
"LOC111102954","LOC111102954","LOC111102954",NA,"protein_coding","Eastern oyster","NC_035786.1",50.988883,"synaptotagmin-9-like",NA,1,17504,1401,17504,NA,NA,5
